,delay_cause,delay
1105,"Műszaki ok miatt a vonat utolsó három kocsija lezárva közlekedik, utazásra nem vehető igénybe.;Tartózkodási idő túllépése",7.0
1106,"Műszaki ok miatt a vonat utolsó három kocsija lezárva közlekedik, utazásra nem vehető igénybe.;Társvasúttól átvett késés",9.333333333333334
1107,"Műszaki ok miatt a vonat utolsó három kocsija lezárva közlekedik, utazásra nem vehető igénybe.;Vonat műszaki hibája miatti késés",8.382352941176471
1108,"Műszaki ok miatt a vonat utolsó három kocsija lezárva közlekedik, utazásra nem vehetők igénybe.;Pálya állapota miatti késés",14.5
1109,"Műszaki ok miatt a vonat utolsó hét kocsija lezárva közlekedik, utazásra nem vehető igénybe.;Pálya állapota miatti késés",6.0
1110,"Műszaki ok miatt a vonat utolsó hét kocsija lezárva közlekedik, utazásra nem vehető igénybe.;Tartózkodási idő túllépése",7.25
1111,"Műszaki ok miatt a vonat utolsó kettő kocsija lezárva közlekedik, utazásra nem vehető igénybe.",12.0
1112,"Műszaki ok miatt a vonat utolsó kettő kocsija lezárva közlekedik, utazásra nem vehető igénybe.;Biztosítóberendezési hiba miatti késés",43.53846153846154
1113,"Műszaki ok miatt a vonat utolsó kettő kocsija lezárva közlekedik, utazásra nem vehető igénybe.;Pálya állapota miatti késés",33.690026954177895
1114,"Műszaki ok miatt a vonat utolsó kettő kocsija lezárva közlekedik, utazásra nem vehető igénybe.;Vonat műszaki hibája miatti késés",6.1
1115,Műszaki ok miatt a vonat utolsó kettő kocsija lezárva közlekedik. utazásra nem vehetők igénybe.;Pálya állapota miatti késés,6.75
1116,"Műszaki ok miatt a vonat utolsó kocsija lezárva közlekedik, utazásra nem vehető igénybe.",28.55
1117,"Műszaki ok miatt a vonat utolsó kocsija lezárva közlekedik, utazásra nem vehető igénybe.;Biztosítóberendezési hiba miatti késés",7.7
1118,"Műszaki ok miatt a vonat utolsó kocsija lezárva közlekedik, utazásra nem vehető igénybe.;Más vonat által okozott késés",6.0
1119,"Műszaki ok miatt a vonat utolsó kocsija lezárva közlekedik, utazásra nem vehető igénybe.;Pálya állapota miatti késés",30.20959595959596
1120,"Műszaki ok miatt a vonat utolsó kocsija lezárva közlekedik, utazásra nem vehető igénybe.;Vonat műszaki hibája miatti késés",9.25
1121,"Műszaki ok miatt a vonat utolsó kocsija, illetve a 21-es számú kocsi lezárva közlekedik, utazásra nem vehetők igénybe.;Pálya állapota miatti késés",13.07843137254902
1122,"Műszaki ok miatt a vonat végén hét lezárt kocsi közlekedik, utazásra nem vehetők igénybe.",8.5
1123,"Műszaki ok miatt a vonat végén hét lezárt kocsi közlekedik, utazásra nem vehetők igénybe.;Vonat műszaki hibája miatti késés",11.411764705882353
1124,"Műszaki ok miatt a vonat végén kettő lezárt kocsi közlekedik, amelyek utazásra nem vehetők igénybe.;Csatlakozásra várás miatti késés",6.0
1125,"Műszaki ok miatt a vonat végén kettő lezárt kocsi közlekedik, amelyek utazásra nem vehetők igénybe.;Pálya állapota miatti késés",11.566666666666666
1126,Műszaki ok miatt a vont csak Piliscsaba állomásig közlekedik. Utasaink a 2086 számú vonattal utazhatnak.;Vonat műszaki hibája miatti késés,32.9
1127,Műszaki ok miatt az 22 és a 23 sz. kocsi nem IC minőségű.,7.0
1128,Műszaki ok miatt az 22 és a 23 sz. kocsi nem IC minőségű.;Pálya állapota miatti késés,6.25
1129,"Műszaki ok miatt csak Celldömölk állomásig közlekedik, utasaink a 9048 számú vonattal utazhatnak tovább.;Vonat műszaki hibája miatti késés",38.81818181818182
1130,"Műszaki ok miatt csak Vaszar állomásig közlekedik, Utasaink a 9222 számú vonattal utazhatnak Celldömölk állomásig.;Vonat műszaki hibája miatti késés",31.964285714285715
1131,Műszaki ok miatt előreláthatóan kb. 10-15 perc késéssel indul Bp. Keleti állomásról.,12.0
1132,Műszaki ok miatt előreláthatóan kb. 10-15 perc késéssel indul Bp. Keleti állomásról.;Pálya állapota miatti késés,14.222222222222221
1133,Műszaki ok miatt előreláthatóan kb. 10-15 perc késéssel indul Cegléd állomásról. ,20.0
1134,Műszaki ok miatt előreláthatóan kb. 10-15 perc késéssel indul Cegléd állomásról. ;Vonat műszaki hibája miatti késés,17.428571428571427
1135,Műszaki ok miatt előreláthatóan kb. 15 perc késéssel indul Bp. Keleti pályaudvaról. ;Vonat műszaki hibája miatti késés,18.0
1136,Műszaki ok miatt előreláthatóan kb. 25-30 perc késéssel indul Cegléd állomásról. ,23.0
1137,Műszaki ok miatt előreláthatóan kb. 25-30 perc késéssel indul Cegléd állomásról. ;Vonat műszaki hibája miatti késés,19.470588235294116
1138,Műszaki ok miatt előreláthatóan kb. 30 perc késéssel indul Nagykáta állomásról. ,43.0
1139,Műszaki ok miatt előreláthatóan kb. 30 perc késéssel közlekedik.;Vonat műszaki hibája miatti késés,28.523809523809526
1140,Műszaki ok miatt előreláthatóan kb. 40 perc késéssel indul Szerencs állomásról. ;Pálya állapota miatti késés,26.0
1141,Műszaki ok miatt előreláthatóan kb. 40 perc késéssel indul Szerencs állomásról. ;Vonat műszaki hibája miatti késés,65.3529411764706
1142,Műszaki ok miatt előreláthatóan kb. 5-10 perc késéssel indul Bp. Nyugati pályaudvarról.,13.0
1143,Műszaki ok miatt előreláthatóan kb. 5-10 perc késéssel indul Bp. Nyugati pályaudvarról.;Pálya állapota miatti késés,20.44144144144144
1144,Műszaki ok miatt előreláthatóan kb. 60 perc késéssel közlekedik. ;Vonat műszaki hibája miatti késés,101.1
1145,Műszaki ok miatt előreláthatólag 15 perc késéssel indul Békéscsaba állomásról.,6.5
1146,Műszaki ok miatt előreláthatólag 15 perc késéssel indul Békéscsaba állomásról.;Vasútüzemen kívülálló ok miatti késés,8.0
1147,Műszaki ok miatt előreláthatólag 20 perc késéssel közlekedik.,22.0
1148,Műszaki ok miatt előreláthatólag 20 perc késéssel közlekedik.;Rongálás miatti késés,25.735632183908045
1149,Műszaki ok miatt előreláthatólag 50 perc késéssel közlekedik.,51.666666666666664
1150,Műszaki ok miatt előreláthatólag 50 perc késéssel közlekedik.;Vonat műszaki hibája miatti késés,55.41818181818182
1151,Műszaki ok miatt kb. 10-15 perc késéssel indul Budapest-Keleti pályaudvarról.,12.0
1152,Műszaki ok miatt kb. 10-15 perc késéssel indul Budapest-Keleti pályaudvarról.;Vonat műszaki hibája miatti késés,12.0
1153,Műszaki ok miatt kb. 20 perc késéssel indul Budapest-Nyugati pályaudvarról.,20.0
1154,Műszaki ok miatt kb. 20 perc késéssel indul Budapest-Nyugati pályaudvarról.;Vonat műszaki hibája miatti késés,20.0
1155,Műszaki ok miatt kb. 20 perc késéssel közlekedik.;Vonat műszaki hibája miatti késés,28.107142857142858
1156,Műszaki ok miatt kb. 70 perc késéssel közlekedik.;Biztosítóberendezési hiba miatti késés,30.0
1157,Műszaki ok miatt kb. 70 perc késéssel közlekedik.;Vonat műszaki hibája miatti késés,69.49019607843137
1158,Műszaki ok miatt kerékpár valamint kerekesszék szállításra alkalmas kocsi nélkül közlekedik.,15.25
1159,Műszaki ok miatt kerékpár valamint kerekesszék szállításra alkalmas kocsi nélkül közlekedik. ,14.0
1160,Műszaki ok miatt kerékpár valamint kerekesszék szállításra alkalmas kocsi nélkül közlekedik. ;Pálya állapota miatti késés,7.722222222222222
1161,Műszaki ok miatt kerékpár valamint kerekesszék szállításra alkalmas kocsi nélkül közlekedik. ;Tartózkodási idő túllépése,19.75824175824176
1162,Műszaki ok miatt kerékpár valamint kerekesszék szállításra alkalmas kocsi nélkül közlekedik. ;Társvasúttól átvett késés,26.657894736842106
1163,Műszaki ok miatt kerékpár valamint kerekesszék szállításra alkalmas kocsi nélkül közlekedik. ;Vonat műszaki hibája miatti késés,10.666666666666666
1164,"Műszaki ok miatt kerékpár valamint kerekesszék szállításra alkalmas kocsi nélkül közlekedik.;>Az első kocsi lezárva közlekedik, utazásra nem vehető igénybe.",7.0
1165,"Műszaki ok miatt kerékpár valamint kerekesszék szállításra alkalmas kocsi nélkül közlekedik.;>Az első kocsi lezárva közlekedik, utazásra nem vehető igénybe.;Társvasúttól átvett késés",6.0
1166,Műszaki ok miatt kerékpár valamint kerekesszék szállításra alkalmas kocsi nélkül közlekedik.;Csatlakozásra várás miatti késés,21.5
1167,Műszaki ok miatt kerékpár valamint kerekesszék szállításra alkalmas kocsi nélkül közlekedik.;Más vonat által okozott késés,10.833333333333334
1168,Műszaki ok miatt kerékpár valamint kerekesszék szállításra alkalmas kocsi nélkül közlekedik.;Pálya állapota miatti késés,19.083333333333332
1169,Műszaki ok miatt kerékpár valamint kerekesszék szállításra alkalmas kocsi nélkül közlekedik.;Társvasúttól átvett késés,12.0
1170,Műszaki ok miatt kerékpár valamint kerekesszék szállításra alkalmas kocsi nélkül közlekedik.;Vonat műszaki hibája miatti késés,29.218487394957982
1171,"Műszaki ok miatt kerékpárszállító és kerekesszékes utas utazására alkalmas kocsi nélkül 
közlekedik.",32.44444444444444
1172,"Műszaki ok miatt kerékpárszállító és kerekesszékes utas utazására alkalmas kocsi nélkül 
közlekedik.;Tartózkodási idő túllépése",7.4375
1173,"Műszaki ok miatt kerékpárszállító és kerekesszékes utas utazására alkalmas kocsi nélkül 
közlekedik.;Társvasúttól átvett késés",46.96341463414634
1174,"Műszaki ok miatt kerékpárszállító és kerekesszékes utas utazására alkalmas kocsi nélkül 
közlekedik.;Vonat műszaki hibája miatti késés",54.81754082175135
1175,Műszaki ok miatt kerékpárszállító és kerekesszékes utas utazására alkalmas kocsi nélkül közlekedik.,27.8
1176,"Műszaki ok miatt kerékpárszállító és kerekesszékes utas utazására alkalmas kocsi nélkül közlekedik.;>A vonat első három kocsija lezárva közlekedik, utazásra nem vehető igénybe.",8.0
1177,"Műszaki ok miatt kerékpárszállító és kerekesszékes utas utazására alkalmas kocsi nélkül közlekedik.;>A vonat első három kocsija lezárva közlekedik, utazásra nem vehető igénybe.;Pálya állapota miatti késés",6.0
1178,"Műszaki ok miatt kerékpárszállító és kerekesszékes utas utazására alkalmas kocsi nélkül közlekedik.;>A vonat első három kocsija lezárva közlekedik, utazásra nem vehető igénybe.;Vonat műszaki hibája miatti késés",6.0
1179,"Műszaki ok miatt kerékpárszállító és kerekesszékes utas utazására alkalmas kocsi nélkül közlekedik.;>Műszaki ok miatt a vonat végén négy kocsi lezárva közlekedik, utazásra nem vehetők igénybe.;Társvasúttól átvett késés",6.133333333333334
1180,"Műszaki ok miatt kerékpárszállító és kerekesszékes utas utazására alkalmas kocsi nélkül közlekedik.;>Műszaki ok miatt a vonat végén négy kocsi lezárva közlekedik, utazásra nem vehetők igénybe.;Vonat műszaki hibája miatti késés",7.0
1181,Műszaki ok miatt kerékpárszállító és kerekesszékes utas utazására alkalmas kocsi nélkül közlekedik.;Tartózkodási idő túllépése,8.066666666666666
1182,Műszaki ok miatt kerékpárszállító és kerekesszékes utas utazására alkalmas kocsi nélkül közlekedik.;Társvasúttól átvett késés,34.72893772893773
1183,Műszaki ok miatt nem InterCity minőségű kocsikkal közlekedik.,8.0
1184,Műszaki ok miatt nem InterCity minőségű kocsikkal közlekedik.;Baleset miatti késés,33.26
1185,Műszaki ok miatt nem közlekedik.,52.333333333333336
1186,Műszaki ok miatt étkező kocsi nélkül közlekedik. ;Vonat műszaki hibája miatti késés,10.533333333333333
1187,Műszaki ok miatti késés vonatnál,74.44886363636364
1188,Műszaki ok miatti késés. ,134.5
1189,Műszaki ok miatti késés. ;Baleset miatti késés,97.1875
1190,Műszaki ok miatti késés.;Vonat műszaki hibája miatti késés,6.0
1191,Nem továbbít 20-as számú kocsit.;Felsővezetéki hiba miatti késés,7.5
1192,"Nem továbbít 20-as számú, kerékpárszállításra és kerekesszékes utazásra alkalmas kocsit.;>A mai napon megáll Kőbánya-alsó megállóhelyen is.;Csatlakozásra várás miatti késés",6.545454545454546
1193,"Nem továbbít 20-as számú, kerékpárszállításra és kerekesszékes utazásra alkalmas kocsit.;>A mai napon megáll Kőbánya-alsó megállóhelyen is.;Pálya állapota miatti késés",13.962962962962964
1194,Nyíregyháza állomásig InterCity minőségű kocsik nélkül közlekedik. Nyíregyházán másik szerelvényre kell átszállni.;Pálya állapota miatti késés,9.0
1195,Nyíregyháza állomásig InterCity minőségű kocsik nélkül közlekedik. Nyíregyházán másik szerelvényre kell átszállni.;Tartózkodási idő túllépése,6.8
1196,Nyíregyháza és Miskolc Tiszai között műszaki ok miatt nem közlekedik. Mezőzombor-Miskolc Tiszai között az 503 sz. Zemplén IC vonat minden állomáson és megállóhelyen megáll az kimaradt vonat utasainak elszállítása céljából.,6.0
1197,Nyíregyháza és Miskolc Tiszai között műszaki ok miatt nem közlekedik. Mezőzombor-Miskolc Tiszai között az 503 sz. Zemplén IC vonat minden állomáson és megállóhelyen megáll az kimaradt vonat utasainak elszállítása céljából.;Pálya állapota miatti késés,8.0
1198,Nyíregyháza és Miskolc Tiszai között műszaki ok miatt nem közlekedik. Mezőzombor-Miskolc Tiszai között az 503 sz. Zemplén IC vonat minden állomáson és megállóhelyen megáll az kimaradt vonat utasainak elszállítása céljából.;Vonat műszaki hibája miatti késés,7.375
1199,Nyíregyházától a vonat utolsó kettő kocsija lezárva közlekedik.;Pálya állapota miatti késés,29.0234375
1200,Nyíregyházától a vonat utolsó kettő kocsija lezárva közlekedik.;Vonat műszaki hibája miatti késés,28.209302325581394
1201,Pincehely állomáson másik szerelvénybe kell átszállni.,15.555555555555555
1202,Pincehely állomáson másik szerelvénybe kell átszállni.;Biztosítóberendezési hiba miatti késés,27.125
1203,Pincehely állomáson másik szerelvénybe kell átszállni.;Más vonat által okozott késés,76.76744186046511
1204,Pusztaszabolcs - Szabadegyháza között vonatpótló autóbusz közlekedik.;Csatlakozásra várás miatti késés,15.69767441860465
1205,Pusztaszabolcs állomástól előreláthatólag 15 perc késéssel közlekedik tovább.,25.055555555555557
1206,Pusztaszabolcs állomástól előreláthatólag 15 perc késéssel közlekedik tovább.;Vonat műszaki hibája miatti késés,41.285714285714285
1207,Pálya állapota miatti késés,91297.22986867875
1208,Pályaépítés miatti késés,1655.7564377801973
1209,Rongálás miatti késés,1341.3246890984453
1210,Rákosliget és Gödöllő között minden állomáson és megállóhelyen megáll.;Felsővezetéki hiba miatti késés,20.586206896551722
1211,"Som-Nagyberény közelében történt baleset miatt nem közlekedik tovább. A vonat helyett a baleset helyszínétől pótlóbusz közlekedik tovább, amely előreláthatólag 11:10-kor indul.;Baleset miatti késés",33.27272727272727
1212,Szabadegyháza - Pusztaszabolcs között vonatpótló autóbusz közlekedik.;Biztosítóberendezési hiba miatti késés,31.428571428571427
1213,"Szeged, Rókus vasútállomástól közlekedik. Az utasokat pótló buszok szállítják Szeged vasútállomástól.",7.333333333333333
1214,"Szeged, Rókus vasútállomástól közlekedik. Az utasokat pótló buszok szállítják Szeged vasútállomástól.;Társvasúttól átvett késés",9.6
1215,Szeged-Rókusig közlekedik. Utasaink vonatpótló autóbusszal utazhatnak Szeged-Rókus ? Szeged állomások között.;Pálya állapota miatti késés,7.5
1216,Szentlőrinc-Pécs között a mai napon nem közlekedik.,8.5
1217,Szentlőrinc-Pécs között a mai napon nem közlekedik.;Pálya állapota miatti késés,10.208333333333334
1218,Szerelvény késés csökkentése érdekében Mende állomásig közlekedik.;Vonat műszaki hibája miatti késés,30.285714285714285
1219,Szerelvény késés csökkentése érdekében Mende állomástól közlekedik.;Vonat műszaki hibája miatti késés,7.5
1220,Szerencs és Miskolc Tiszai között minden állomáson és megállóhelyen megáll.,15.0
1221,Szerencs és Miskolc Tiszai között minden állomáson és megállóhelyen megáll.;Pálya állapota miatti késés,14.181818181818182
1222,Síntörés miatt a vonat előreláthatólag 60 perc késéssel közlekedik.,66.5
1223,Síntörés miatt a vonat előreláthatólag 60 perc késéssel közlekedik.;Biztosítóberendezési hiba miatti késés,65.44444444444444
1224,Tartózkodási idő túllépése,11264.270019246193
1225,Társvasúttól átvett késés,28416.164024826365
1226,Társvasúttól átvett késés miatt előreláthatólag 50 perc késéssel érkezik Biharkeresztes állomásra.;Társvasúttól átvett késés,74.0
1227,Társvasúttól átvett késés.,50.0
1228,Társvasúttól átvett késés.;Vonat műszaki hibája miatti késés,65.40350877192982
1229,"Utasaink Szeged állomásról vonatpótló autóbusszal utazhatnak Szeged-Rókusig, Szeged-Rókustól vonattal utazhatnak tovább.",14.666666666666666
1230,"Utasaink Szeged állomásról vonatpótló autóbusszal utazhatnak Szeged-Rókusig, Szeged-Rókustól vonattal utazhatnak tovább.;Csatlakozásra várás miatti késés",10.166666666666666
1231,"Utasaink a 313 sz. MURA InterCity vonattal utazhatnak, mely Győr és Budapest-Kelenföld között minden állomáson és megállóhelyen megáll.",28.8
1232,"Utasaink a 313 sz. MURA InterCity vonattal utazhatnak, mely Győr és Budapest-Kelenföld között minden állomáson és megállóhelyen megáll.;Más vonat által okozott késés",31.05128205128205
1233,"Utasaink a 313 sz. MURA InterCity vonattal utazhatnak, mely Győr és Budapest-Kelenföld között minden állomáson és megállóhelyen megáll.;Társvasúttól átvett késés",32.0
1234,Utasellátó szolgáltatás nélkül közlekedik.,85.0
1235,Utasellátó szolgáltatás nélkül közlekedik.;Biztosítóberendezési hiba miatti késés,44.644067796610166
1236,Utasellátó szolgáltatás nélkül közlekedik.;Pálya állapota miatti késés,30.867521367521366
1237,Utasellátó szolgáltatás nélkül közlekedik.;Vonat műszaki hibája miatti késés,33.07608695652174
1238,Utasellátói szolgáltatás nélkül közlekedik.;Tartózkodási idő túllépése,12.125
1239,Utasforgalmi ok miatti késés,32.25
1240,Vasúti sztrájk miatt a vonat Győr-Hegyeshalom állomások között közlekedik.,6.0
1241,Vasúti sztrájk miatt a vonat Győr-Hegyeshalom állomások között közlekedik.;Vonat műszaki hibája miatti késés,6.25
1242,Vasúti sztrájk miatt a vonat Hegyeshalom-Győr állomások között közlekedik.,7.0
1243,Vasúti sztrájk miatt a vonat Hegyeshalom-Győr állomások között közlekedik.;Tartózkodási idő túllépése,6.125
1244,Vasútüzemen kívülálló ok miatti késés,2582.6548615369697
1245,Veszprém-Zirc állomások között vonatpótló autóbusz közlekedik.;Vonat műszaki hibája miatti késés,15.216216216216216
1246,Vonat műszaki hibája miatti késés,58265.36431915277
1247,"Vonat végén az utolsó egység Flirt lezárva közlekedik, utazásra nem vehető igénybe. ",8.0
1248,"Vonat végén az utolsó egység Flirt lezárva közlekedik, utazásra nem vehető igénybe. ;Más vonat által okozott késés",10.0
1249,Vonatpótló busz miatti késés,138.07375816993465
1250,Vác állomásig S70-es (2474 számú) vonatként közlekedik.,23.0
1251,Vác állomásig S70-es (2474 számú) vonatként közlekedik.;Vonat műszaki hibája miatti késés,17.333333333333332
1252,Vác állomáson másik szerelvénybe kell átszállni.,28.0
1253,Vác állomáson másik szerelvénybe kell átszállni.;Vonat műszaki hibája miatti késés,27.4375
1254,Vácról előreláthatólag 60-70 perc késéssel fog indulni.,59.6
1255,Vácról előreláthatólag 60-70 perc késéssel fog indulni.;Időjárási ok miatti késés,66.66666666666667
1256,Váltó meghibásodás miatt a  vonat Leányvár állomásról indul.,11.666666666666666
1257,Váltó meghibásodás miatt a  vonat Leányvár állomásról indul.;Váltó meghibásodás miatti késés,32.52
1258,Váltó meghibásodás miatti késés,1598.3662276550783
1259,Váltómeghibásodása miatti késés.,59.8235294117647
1260,Váltómeghibásodása miatti késés.;Baleset miatti késés,71.14814814814815
1261,Váltómeghibásodása miatti késés.;Váltó meghibásodás miatti késés,69.23076923076923
1262,Vámosgyörk és Füzesabony között minden állomáson és megállóhelyen megáll.,7.5
1263,Vámosgyörk és Füzesabony között minden állomáson és megállóhelyen megáll.;Csatlakozásra várás miatti késés,13.766666666666667
1264,Vámosgyörk és Füzesabony között minden állomáson és megállóhelyen megáll.;Pálya állapota miatti késés,11.416666666666666
1265,Vár a 8035 sz. vonat vonatpótló autóbuszára.,51.0
1266,Vár a 8035 sz. vonat vonatpótló autóbuszára.;Vonatpótló busz miatti késés,46.90909090909091
1267,Zalaszentiván állomáson másik szerelvénybe kell átszállni.,52.5
1268,Zalaszentiván állomáson másik szerelvénybe kell átszállni.;>Előreláthatólag 40 perc késéssel fog indulni.,10.0
1269,Zalaszentiván állomáson másik szerelvénybe kell átszállni.;Baleset miatti késés,31.333333333333332
1270,Zalaszentiván állomáson másik szerelvénybe kell átszállni.;Csatlakozásra várás miatti késés,55.76623376623377
1271,Zalaszentiván állomáson másik szerelvénybe kell átszállni.;Pálya állapota miatti késés,43.90909090909091
1272,Zalaszentiván állomáson másik szerelvénybe kell átszállni.;Társvasúttól átvett késés,9.0
1273,Zalaszentiván állomáson másik szerelvénybe kell átszállni.;Vonat műszaki hibája miatti késés,106.99236641221374
1274,Zalaszentiván és Szombathely között a vonat helyett pótlóbusz közlekedik.,18.0
1275,Zalaszentiván és Szombathely között a vonat helyett pótlóbusz közlekedik.;Vonat műszaki hibája miatti késés,16.944444444444443
1276,"Zalaszentiván-Egervár-Vasboldogasszony állomások között vonatpótló autóbusz közlekedik, Egervár-Vasboldogasszonyon át kell szállni a Szombathelyen át Sopronig közlekedő vonatra. ",47.93478260869565
1277,Zirc és Veszprém állomások között vonatpótló autóbusz közlekedik.;Vonat műszaki hibája miatti késés,133.75
1278,Áramszedő törés miatt a vonat lemondásra került.,101.24050632911393
1279,Áramszedő törés miatt a vonat lemondásra került.;Felsővezetéki hiba miatti késés,212.8181818181818
1280,Áramszedő törés miatt késik a vonat.,13.0
1281,Érd állomástól kb. 10 perc késéssel közlekedik tovább.,15.0
1282,Érd állomástól kb. 10 perc késéssel közlekedik tovább.;Vasútüzemen kívülálló ok miatti késés,18.083333333333332
1283,Örkény állomáson másik szerelvénybe kell átszállni.;Csatlakozásra várás miatti késés,7.529411764705882
1284,Örkény állomáson másik szerelvénybe kell átszállni.;Vonat műszaki hibája miatti késés,6.0
